n,W,b,Tiempo,Metodo,nodos
5,3,105,0.049269,Fuerza Bruta
6,3,255,0.032525,Fuerza Bruta
7,3,189,0.058294,Fuerza Bruta
8,3,175,0.122254,Fuerza Bruta
9,3,264,0.21344,Fuerza Bruta
10,3,166,0.406475,Fuerza Bruta
11,3,230,0.974119,Fuerza Bruta
12,3,134,1.46954,Fuerza Bruta
13,3,161,2.55417,Fuerza Bruta
14,3,235,4.98717,Fuerza Bruta
15,3,201,12.7573,Fuerza Bruta
16,3,262,25.2033,Fuerza Bruta
17,3,206,45.9549,Fuerza Bruta
18,3,195,86.8314,Fuerza Bruta
19,3,243,172.753,Fuerza Bruta
20,3,240,345.169,Fuerza Bruta
21,3,187,712.512,Fuerza Bruta
22,3,253,1456.2,Fuerza Bruta
23,3,213,2983.27,Fuerza Bruta
24,3,243,6107.85,Fuerza Bruta
25,3,262,12463.7,Fuerza Bruta
26,3,262,25296.6,Fuerza Bruta
1,4,51,0.005932,Fuerza Bruta
2,4,63,0.015057,Fuerza Bruta
3,4,226,0.016643,Fuerza Bruta
4,4,237,0.021522,Fuerza Bruta
5,4,242,0.038338,Fuerza Bruta
6,4,302,0.038712,Fuerza Bruta
7,4,148,0.074758,Fuerza Bruta
8,4,107,0.084437,Fuerza Bruta
9,4,137,0.147599,Fuerza Bruta
10,4,170,0.372818,Fuerza Bruta
11,4,275,0.703128,Fuerza Bruta
12,4,268,1.39757,Fuerza Bruta
13,4,243,3.09267,Fuerza Bruta
14,4,237,6.53648,Fuerza Bruta
15,4,326,13.1853,Fuerza Bruta
16,4,240,20.3917,Fuerza Bruta
17,4,257,43.9197,Fuerza Bruta
18,4,277,88.471,Fuerza Bruta
19,4,313,171.453,Fuerza Bruta
20,4,286,345.711,Fuerza Bruta
21,4,265,711.115,Fuerza Bruta
22,4,301,1451.5,Fuerza Bruta
23,4,209,2979.03,Fuerza Bruta
24,4,298,6113.55,Fuerza Bruta
25,4,355,12412.5,Fuerza Bruta
26,4,271,25288.5,Fuerza Bruta
1,5,34,0.006072,Fuerza Bruta
2,5,65,0.012192,Fuerza Bruta
3,5,131,0.04191,Fuerza Bruta
4,5,167,0.060617,Fuerza Bruta
5,5,132,0.031839,Fuerza Bruta
6,5,210,0.041457,Fuerza Bruta
7,5,170,0.05518,Fuerza Bruta
8,5,119,0.137584,Fuerza Bruta
9,5,140,0.185723,Fuerza Bruta
10,5,306,0.311285,Fuerza Bruta
11,5,181,0.77879,Fuerza Bruta
12,5,199,1.50787,Fuerza Bruta
13,5,223,3.01092,Fuerza Bruta
14,5,378,5.61606,Fuerza Bruta
15,5,178,15.8455,Fuerza Bruta
16,5,311,25.135,Fuerza Bruta
17,5,231,46.2753,Fuerza Bruta
18,5,358,86.5812,Fuerza Bruta
19,5,286,173.239,Fuerza Bruta
20,5,292,350.704,Fuerza Bruta
21,5,378,703.861,Fuerza Bruta
22,5,370,1461.86,Fuerza Bruta
23,5,397,2948.2,Fuerza Bruta
24,5,375,6066.01,Fuerza Bruta
25,5,333,12482.8,Fuerza Bruta
26,5,335,25267.1,Fuerza Bruta
1,6,12,0.008169,Fuerza Bruta
2,6,87,0.029473,Fuerza Bruta
3,6,157,0.042515,Fuerza Bruta
4,6,286,0.034202,Fuerza Bruta
5,6,138,0.052487,Fuerza Bruta
6,6,142,0.045101,Fuerza Bruta
7,6,173,0.053371,Fuerza Bruta
8,6,153,0.085864,Fuerza Bruta
9,6,188,0.228386,Fuerza Bruta
10,6,166,0.336619,Fuerza Bruta
11,6,233,0.68232,Fuerza Bruta
12,6,207,1.30068,Fuerza Bruta
13,6,320,3.32301,Fuerza Bruta
14,6,202,5.67082,Fuerza Bruta
15,6,254,11.3544,Fuerza Bruta
16,6,279,23.8513,Fuerza Bruta
17,6,316,40.4992,Fuerza Bruta
18,6,380,82.1314,Fuerza Bruta
19,6,304,171.635,Fuerza Bruta
20,6,422,345.964,Fuerza Bruta
21,6,291,710.225,Fuerza Bruta
22,6,342,1448.24,Fuerza Bruta
23,6,221,2977.72,Fuerza Bruta
24,6,402,6091.36,Fuerza Bruta
25,6,333,12430.9,Fuerza Bruta
26,6,344,25259,Fuerza Bruta
1,7,23,0.007157,Fuerza Bruta
2,7,136,0.020322,Fuerza Bruta
3,7,125,0.024079,Fuerza Bruta
4,7,103,0.022182,Fuerza Bruta
5,7,146,0.029819,Fuerza Bruta
6,7,114,0.03159,Fuerza Bruta
7,7,132,0.087638,Fuerza Bruta
8,7,160,0.100503,Fuerza Bruta
9,7,165,0.206028,Fuerza Bruta
10,7,234,0.355388,Fuerza Bruta
11,7,316,0.723242,Fuerza Bruta
12,7,234,1.23061,Fuerza Bruta
13,7,181,2.50005,Fuerza Bruta
14,7,175,5.86374,Fuerza Bruta
15,7,201,12.3067,Fuerza Bruta
16,7,160,23.8789,Fuerza Bruta
17,7,324,45.8402,Fuerza Bruta
18,7,328,88.569,Fuerza Bruta
19,7,301,170.755,Fuerza Bruta
20,7,208,344.001,Fuerza Bruta
21,7,387,701.456,Fuerza Bruta
22,7,277,1447.79,Fuerza Bruta
23,7,364,2960.46,Fuerza Bruta
24,7,438,6090.15,Fuerza Bruta
25,7,387,12445.8,Fuerza Bruta
26,7,377,25234.4,Fuerza Bruta
1,8,84,0.007871,Fuerza Bruta
2,8,90,0.01073,Fuerza Bruta
3,8,123,0.03869,Fuerza Bruta
4,8,86,0.022122,Fuerza Bruta
5,8,238,0.027636,Fuerza Bruta
6,8,107,0.030708,Fuerza Bruta
7,8,159,0.058639,Fuerza Bruta
8,8,291,0.08872,Fuerza Bruta
9,8,186,0.209454,Fuerza Bruta
10,8,229,0.468165,Fuerza Bruta
11,8,206,0.827267,Fuerza Bruta
12,8,176,1.71585,Fuerza Bruta
13,8,166,2.56474,Fuerza Bruta
14,8,348,5.85991,Fuerza Bruta
15,8,292,14.5266,Fuerza Bruta
16,8,268,20.9127,Fuerza Bruta
17,8,313,45.7853,Fuerza Bruta
18,8,250,88.2018,Fuerza Bruta
19,8,375,170.575,Fuerza Bruta
20,8,426,342.789,Fuerza Bruta
21,8,372,704,Fuerza Bruta
22,8,210,1478.61,Fuerza Bruta
23,8,323,3006.63,Fuerza Bruta
24,8,247,6111.32,Fuerza Bruta
25,8,330,12436.4,Fuerza Bruta
26,8,277,25273.7,Fuerza Bruta
1,9,63,0.006503,Fuerza Bruta
2,9,81,0.016791,Fuerza Bruta
3,9,48,0.03772,Fuerza Bruta
4,9,139,0.025653,Fuerza Bruta
5,9,110,0.01895,Fuerza Bruta
6,9,160,0.030165,Fuerza Bruta
7,9,106,0.063046,Fuerza Bruta
8,9,295,0.108218,Fuerza Bruta
9,9,272,0.265205,Fuerza Bruta
10,9,237,0.297285,Fuerza Bruta
11,9,181,0.802665,Fuerza Bruta
12,9,379,1.48372,Fuerza Bruta
13,9,239,3.1926,Fuerza Bruta
14,9,348,5.80304,Fuerza Bruta
15,9,224,12.6579,Fuerza Bruta
16,9,201,25.0105,Fuerza Bruta
17,9,278,46.0558,Fuerza Bruta
18,9,344,85.7607,Fuerza Bruta
19,9,186,175.965,Fuerza Bruta
20,9,311,343.179,Fuerza Bruta
21,9,253,709.997,Fuerza Bruta
22,9,338,1448.41,Fuerza Bruta
23,9,342,2953.16,Fuerza Bruta
24,9,300,6097.49,Fuerza Bruta
25,9,344,12341.2,Fuerza Bruta
26,9,313,25305.3,Fuerza Bruta
1,10,69,0.01876,Fuerza Bruta
2,10,62,0.009143,Fuerza Bruta
3,10,86,0.018014,Fuerza Bruta
4,10,136,0.018556,Fuerza Bruta
5,10,273,0.025623,Fuerza Bruta
6,10,149,0.035546,Fuerza Bruta
7,10,117,0.06491,Fuerza Bruta
8,10,193,0.095631,Fuerza Bruta
9,10,334,0.185687,Fuerza Bruta
10,10,193,0.352312,Fuerza Bruta
11,10,335,0.867186,Fuerza Bruta
12,10,180,1.41354,Fuerza Bruta
13,10,349,3.08608,Fuerza Bruta
14,10,239,5.25527,Fuerza Bruta
15,10,225,10.2182,Fuerza Bruta
16,10,451,25.8466,Fuerza Bruta
17,10,406,41.0115,Fuerza Bruta
18,10,328,86.2549,Fuerza Bruta
19,10,323,173.634,Fuerza Bruta
20,10,226,349.388,Fuerza Bruta
21,10,361,711.495,Fuerza Bruta
22,10,382,1453.19,Fuerza Bruta
23,10,398,2946.82,Fuerza Bruta
24,10,373,6106.33,Fuerza Bruta
25,10,459,12378.6,Fuerza Bruta
26,10,267,25301.9,Fuerza Bruta
1,11,25,0.006859,Fuerza Bruta
2,11,95,0.017314,Fuerza Bruta
3,11,30,0.024766,Fuerza Bruta
4,11,101,0.026944,Fuerza Bruta
5,11,192,0.023985,Fuerza Bruta
6,11,189,0.038381,Fuerza Bruta
7,11,272,0.048057,Fuerza Bruta
8,11,234,0.116665,Fuerza Bruta
9,11,179,0.260709,Fuerza Bruta
10,11,225,0.365228,Fuerza Bruta
11,11,141,0.747112,Fuerza Bruta
12,11,176,1.8747,Fuerza Bruta
13,11,288,2.90638,Fuerza Bruta
14,11,279,6.42596,Fuerza Bruta
15,11,246,14.0226,Fuerza Bruta
16,11,284,23.9047,Fuerza Bruta
17,11,462,45.369,Fuerza Bruta
18,11,170,86.7694,Fuerza Bruta
19,11,208,173.278,Fuerza Bruta
20,11,420,342.395,Fuerza Bruta
21,11,250,710.895,Fuerza Bruta
22,11,414,1441.16,Fuerza Bruta
23,11,285,2981.5,Fuerza Bruta
24,11,330,6121.79,Fuerza Bruta
25,11,405,12380.5,Fuerza Bruta
26,11,323,25217.8,Fuerza Bruta
1,12,20,0.007197,Fuerza Bruta
2,12,89,0.01312,Fuerza Bruta
3,12,78,0.032631,Fuerza Bruta
4,12,156,0.023893,Fuerza Bruta
5,12,210,0.021513,Fuerza Bruta
6,12,135,0.032502,Fuerza Bruta
7,12,108,0.099848,Fuerza Bruta
8,12,247,0.088986,Fuerza Bruta
9,12,193,0.160045,Fuerza Bruta
10,12,209,0.396412,Fuerza Bruta
11,12,261,0.769215,Fuerza Bruta
12,12,224,1.55644,Fuerza Bruta
13,12,309,2.96454,Fuerza Bruta
14,12,212,5.49341,Fuerza Bruta
15,12,205,13.947,Fuerza Bruta
16,12,183,22.8099,Fuerza Bruta
17,12,348,46.1139,Fuerza Bruta
18,12,393,87.9681,Fuerza Bruta
19,12,373,170.2,Fuerza Bruta
20,12,282,345.372,Fuerza Bruta
21,12,355,713.257,Fuerza Bruta
22,12,302,1450,Fuerza Bruta
23,12,323,2978.48,Fuerza Bruta
24,12,291,6170.9,Fuerza Bruta
25,12,310,12403.4,Fuerza Bruta
26,12,465,25168.6,Fuerza Bruta
1,13,59,0.006039,Fuerza Bruta
2,13,60,0.011629,Fuerza Bruta
3,13,131,0.025415,Fuerza Bruta
4,13,136,0.036222,Fuerza Bruta
5,13,360,0.021295,Fuerza Bruta
6,13,267,0.034007,Fuerza Bruta
7,13,154,0.076895,Fuerza Bruta
8,13,197,0.134842,Fuerza Bruta
9,13,159,0.181722,Fuerza Bruta
10,13,178,0.344622,Fuerza Bruta
11,13,229,0.661211,Fuerza Bruta
12,13,198,1.18062,Fuerza Bruta
13,13,258,3.0215,Fuerza Bruta
14,13,168,5.97025,Fuerza Bruta
15,13,344,13.804,Fuerza Bruta
16,13,235,22.0768,Fuerza Bruta
17,13,256,46.9315,Fuerza Bruta
18,13,309,88.6665,Fuerza Bruta
19,13,175,173.805,Fuerza Bruta
20,13,406,344.952,Fuerza Bruta
21,13,377,702.42,Fuerza Bruta
22,13,338,1442.34,Fuerza Bruta
23,13,339,2976.22,Fuerza Bruta
24,13,269,6111.36,Fuerza Bruta
25,13,315,12414.3,Fuerza Bruta
26,13,289,25384,Fuerza Bruta
1,14,82,0.007671,Fuerza Bruta
2,14,82,0.012352,Fuerza Bruta
3,14,126,0.027691,Fuerza Bruta
4,14,240,0.035627,Fuerza Bruta
5,14,173,0.038578,Fuerza Bruta
6,14,167,0.030862,Fuerza Bruta
7,14,302,0.079336,Fuerza Bruta
8,14,133,0.136115,Fuerza Bruta
9,14,123,0.183725,Fuerza Bruta
10,14,220,0.330867,Fuerza Bruta
11,14,341,0.741928,Fuerza Bruta
12,14,375,2.17108,Fuerza Bruta
13,14,368,3.12982,Fuerza Bruta
14,14,229,7.28364,Fuerza Bruta
15,14,325,13.3085,Fuerza Bruta
16,14,301,25.3117,Fuerza Bruta
17,14,255,43.0294,Fuerza Bruta
18,14,144,86.209,Fuerza Bruta
19,14,214,172.704,Fuerza Bruta
20,14,436,341.377,Fuerza Bruta
21,14,251,702.262,Fuerza Bruta
22,14,282,1452.16,Fuerza Bruta
23,14,354,2978.3,Fuerza Bruta
24,14,328,6091.2,Fuerza Bruta
25,14,444,12398.6,Fuerza Bruta
26,14,511,24884.1,Fuerza Bruta
1,15,39,0.007461,Fuerza Bruta
2,15,49,0.021443,Fuerza Bruta
3,15,125,0.023352,Fuerza Bruta
4,15,152,0.02498,Fuerza Bruta
5,15,165,0.029088,Fuerza Bruta
6,15,113,0.032183,Fuerza Bruta
7,15,160,0.076819,Fuerza Bruta
8,15,221,0.083534,Fuerza Bruta
9,15,260,0.163018,Fuerza Bruta
10,15,195,0.344595,Fuerza Bruta
11,15,266,0.813852,Fuerza Bruta
12,15,259,1.74698,Fuerza Bruta
13,15,310,4.15536,Fuerza Bruta
14,15,253,6.26307,Fuerza Bruta
15,15,211,16.0054,Fuerza Bruta
16,15,363,23.7575,Fuerza Bruta
17,15,296,44.5995,Fuerza Bruta
18,15,248,85.963,Fuerza Bruta
19,15,450,171.403,Fuerza Bruta
20,15,227,344.828,Fuerza Bruta
21,15,417,698.308,Fuerza Bruta
22,15,344,1446.87,Fuerza Bruta
23,15,248,2994.33,Fuerza Bruta
24,15,211,6107.67,Fuerza Bruta
25,15,305,12396.6,Fuerza Bruta
26,15,404,25219.9,Fuerza Bruta
1,16,60,0.006687,Fuerza Bruta
2,16,49,0.021674,Fuerza Bruta
3,16,57,0.024019,Fuerza Bruta
4,16,120,0.02766,Fuerza Bruta
5,16,172,0.05414,Fuerza Bruta
6,16,161,0.048435,Fuerza Bruta
7,16,174,0.082549,Fuerza Bruta
8,16,260,0.083007,Fuerza Bruta
9,16,142,0.191107,Fuerza Bruta
10,16,55,0.305324,Fuerza Bruta
11,16,221,0.761307,Fuerza Bruta
12,16,260,1.73238,Fuerza Bruta
13,16,192,3.67323,Fuerza Bruta
14,16,358,7.28104,Fuerza Bruta
15,16,307,10.4077,Fuerza Bruta
16,16,365,25.5485,Fuerza Bruta
17,16,294,44.8436,Fuerza Bruta
18,16,441,86.0258,Fuerza Bruta
19,16,294,170.838,Fuerza Bruta
20,16,226,349.534,Fuerza Bruta
21,16,191,713.85,Fuerza Bruta
22,16,368,1443.83,Fuerza Bruta
23,16,309,2978.07,Fuerza Bruta
24,16,473,6032.19,Fuerza Bruta
25,16,369,12413.4,Fuerza Bruta
26,16,282,25317.8,Fuerza Bruta
1,17,85,0.005847,Fuerza Bruta
2,17,57,0.012225,Fuerza Bruta
3,17,62,0.018009,Fuerza Bruta
4,17,64,0.020954,Fuerza Bruta
5,17,158,0.021517,Fuerza Bruta
6,17,170,0.028948,Fuerza Bruta
7,17,217,0.048885,Fuerza Bruta
8,17,194,0.116626,Fuerza Bruta
9,17,200,0.208269,Fuerza Bruta
10,17,232,0.368952,Fuerza Bruta
11,17,246,0.756368,Fuerza Bruta
12,17,168,1.4513,Fuerza Bruta
13,17,228,2.57674,Fuerza Bruta
14,17,235,4.96032,Fuerza Bruta
15,17,273,12.2048,Fuerza Bruta
16,17,330,22.8625,Fuerza Bruta
17,17,321,45.3283,Fuerza Bruta
18,17,285,86.3016,Fuerza Bruta
19,17,374,171.299,Fuerza Bruta
20,17,287,348.365,Fuerza Bruta
21,17,613,695.602,Fuerza Bruta
22,17,364,1445.73,Fuerza Bruta
23,17,449,2948.72,Fuerza Bruta
24,17,264,6065.74,Fuerza Bruta
25,17,278,12419.2,Fuerza Bruta
26,17,393,25244.6,Fuerza Bruta
1,18,78,0.010489,Fuerza Bruta
2,18,75,0.014905,Fuerza Bruta
3,18,26,0.017104,Fuerza Bruta
4,18,95,0.018321,Fuerza Bruta
5,18,164,0.038485,Fuerza Bruta
6,18,110,0.066611,Fuerza Bruta
7,18,234,0.070647,Fuerza Bruta
8,18,235,0.085157,Fuerza Bruta
9,18,251,0.176024,Fuerza Bruta
10,18,167,0.435631,Fuerza Bruta
11,18,195,0.756804,Fuerza Bruta
12,18,306,1.57976,Fuerza Bruta
13,18,299,2.84505,Fuerza Bruta
14,18,284,5.83451,Fuerza Bruta
15,18,231,14.1996,Fuerza Bruta
16,18,268,23.4038,Fuerza Bruta
17,18,229,41.4309,Fuerza Bruta
18,18,278,87.9738,Fuerza Bruta
19,18,386,172.055,Fuerza Bruta
20,18,320,343.189,Fuerza Bruta
21,18,436,698.974,Fuerza Bruta
22,18,348,1447.37,Fuerza Bruta
23,18,292,2996.62,Fuerza Bruta
24,18,474,5991.81,Fuerza Bruta
25,18,248,12455.7,Fuerza Bruta
26,18,401,25142.1,Fuerza Bruta
1,19,7,0.007609,Fuerza Bruta
2,19,126,0.011709,Fuerza Bruta
3,19,97,0.017252,Fuerza Bruta
4,19,118,0.036262,Fuerza Bruta
5,19,265,0.031463,Fuerza Bruta
6,19,234,0.050163,Fuerza Bruta
7,19,83,0.049173,Fuerza Bruta
8,19,186,0.085874,Fuerza Bruta
9,19,180,0.181587,Fuerza Bruta
10,19,247,0.293172,Fuerza Bruta
11,19,183,0.95237,Fuerza Bruta
12,19,300,1.56745,Fuerza Bruta
13,19,180,2.84169,Fuerza Bruta
14,19,192,4.9372,Fuerza Bruta
15,19,240,12.8012,Fuerza Bruta
16,19,255,23.976,Fuerza Bruta
17,19,211,46.4511,Fuerza Bruta
18,19,340,100.908,Fuerza Bruta
19,19,417,168.521,Fuerza Bruta
20,19,297,348.537,Fuerza Bruta
21,19,282,711.145,Fuerza Bruta
22,19,430,1426.83,Fuerza Bruta
23,19,418,2972.33,Fuerza Bruta
24,19,390,6077.82,Fuerza Bruta
25,19,431,12358.8,Fuerza Bruta
26,19,447,25162.8,Fuerza Bruta
1,20,87,0.009856,Fuerza Bruta
2,20,122,0.011576,Fuerza Bruta
3,20,115,0.023347,Fuerza Bruta
4,20,123,0.039204,Fuerza Bruta
5,20,167,0.029039,Fuerza Bruta
6,20,149,0.045021,Fuerza Bruta
7,20,158,0.069519,Fuerza Bruta
8,20,246,0.128028,Fuerza Bruta
9,20,309,0.163206,Fuerza Bruta
10,20,173,0.471447,Fuerza Bruta
11,20,177,0.920938,Fuerza Bruta
12,20,397,1.56687,Fuerza Bruta
13,20,300,2.92286,Fuerza Bruta
14,20,269,6.61486,Fuerza Bruta
15,20,319,14.8378,Fuerza Bruta
16,20,323,21.475,Fuerza Bruta
17,20,335,45.3623,Fuerza Bruta
18,20,284,83.5954,Fuerza Bruta
19,20,326,170.191,Fuerza Bruta
20,20,299,347.398,Fuerza Bruta
21,20,425,701.833,Fuerza Bruta
22,20,427,1443.81,Fuerza Bruta
23,20,435,2932.65,Fuerza Bruta
24,20,345,6118.37,Fuerza Bruta
25,20,422,12376.5,Fuerza Bruta
26,20,564,24745.4,Fuerza Bruta
1,21,66,0.011136,Fuerza Bruta
2,21,80,0.011688,Fuerza Bruta
3,21,169,0.020698,Fuerza Bruta
4,21,244,0.026771,Fuerza Bruta
5,21,91,0.019431,Fuerza Bruta
6,21,185,0.035231,Fuerza Bruta
7,21,130,0.055376,Fuerza Bruta
8,21,125,0.081632,Fuerza Bruta
9,21,157,0.189536,Fuerza Bruta
10,21,156,0.424775,Fuerza Bruta
11,21,197,0.829955,Fuerza Bruta
12,21,192,1.47446,Fuerza Bruta
13,21,302,3.02466,Fuerza Bruta
14,21,334,5.06899,Fuerza Bruta
15,21,207,10.0827,Fuerza Bruta
16,21,144,24.5007,Fuerza Bruta
17,21,347,45.385,Fuerza Bruta
18,21,198,87.7538,Fuerza Bruta
19,21,477,169.27,Fuerza Bruta
20,21,254,347.137,Fuerza Bruta
21,21,423,699.636,Fuerza Bruta
22,21,428,1431.05,Fuerza Bruta
23,21,338,2953.02,Fuerza Bruta
24,21,297,6055.84,Fuerza Bruta
25,21,410,12300.8,Fuerza Bruta
26,21,211,25259.5,Fuerza Bruta
1,22,28,0.007377,Fuerza Bruta
2,22,150,0.008609,Fuerza Bruta
3,22,63,0.030465,Fuerza Bruta
4,22,92,0.019252,Fuerza Bruta
5,22,148,0.019326,Fuerza Bruta
6,22,139,0.035985,Fuerza Bruta
7,22,175,0.058238,Fuerza Bruta
8,22,328,0.096272,Fuerza Bruta
9,22,189,0.179049,Fuerza Bruta
10,22,247,0.348958,Fuerza Bruta
11,22,297,0.647525,Fuerza Bruta
12,22,194,1.80116,Fuerza Bruta
13,22,269,3.54341,Fuerza Bruta
14,22,245,5.71424,Fuerza Bruta
15,22,380,10.59,Fuerza Bruta
16,22,362,21.6788,Fuerza Bruta
17,22,285,40.7737,Fuerza Bruta
18,22,225,86.8009,Fuerza Bruta
19,22,281,170.683,Fuerza Bruta
20,22,307,348.211,Fuerza Bruta
21,22,383,698.213,Fuerza Bruta
22,22,299,1458.85,Fuerza Bruta
23,22,380,2974.57,Fuerza Bruta
24,22,311,6083.21,Fuerza Bruta
25,22,496,12293.3,Fuerza Bruta
26,22,419,24945.7,Fuerza Bruta
1,23,45,0.006885,Fuerza Bruta
2,23,38,0.014008,Fuerza Bruta
3,23,198,0.022997,Fuerza Bruta
4,23,80,0.019381,Fuerza Bruta
5,23,91,0.022666,Fuerza Bruta
6,23,172,0.040383,Fuerza Bruta
7,23,296,0.065414,Fuerza Bruta
8,23,188,0.109334,Fuerza Bruta
9,23,97,0.167379,Fuerza Bruta
10,23,170,0.308484,Fuerza Bruta
11,23,220,0.738609,Fuerza Bruta
12,23,255,1.53296,Fuerza Bruta
13,23,265,2.6348,Fuerza Bruta
14,23,359,6.54492,Fuerza Bruta
15,23,274,11.0474,Fuerza Bruta
16,23,348,25.0191,Fuerza Bruta
17,23,445,45.9595,Fuerza Bruta
18,23,328,81.9885,Fuerza Bruta
19,23,481,170.393,Fuerza Bruta
20,23,334,348.686,Fuerza Bruta
21,23,391,713.626,Fuerza Bruta
22,23,553,1429.65,Fuerza Bruta
23,23,358,2976.04,Fuerza Bruta
24,23,252,6103.56,Fuerza Bruta
25,23,479,12312,Fuerza Bruta
26,23,309,25275.6,Fuerza Bruta
1,24,51,0.005569,Fuerza Bruta
2,24,61,0.008626,Fuerza Bruta
3,24,134,0.018387,Fuerza Bruta
4,24,164,0.023085,Fuerza Bruta
5,24,180,0.045795,Fuerza Bruta
6,24,260,0.051524,Fuerza Bruta
7,24,242,0.060026,Fuerza Bruta
8,24,211,0.104432,Fuerza Bruta
9,24,246,0.182872,Fuerza Bruta
10,24,322,0.378791,Fuerza Bruta
11,24,132,0.832953,Fuerza Bruta
12,24,262,1.62027,Fuerza Bruta
13,24,253,2.93846,Fuerza Bruta
14,24,183,5.1995,Fuerza Bruta
15,24,224,13.3453,Fuerza Bruta
16,24,363,20.9648,Fuerza Bruta
17,24,268,46.2823,Fuerza Bruta
18,24,226,83.0116,Fuerza Bruta
19,24,314,172.595,Fuerza Bruta
20,24,395,346.912,Fuerza Bruta
21,24,411,702.795,Fuerza Bruta
22,24,302,1444.53,Fuerza Bruta
23,24,197,3005.64,Fuerza Bruta
24,24,431,6077.54,Fuerza Bruta
25,24,356,12422.5,Fuerza Bruta
26,24,479,25028.1,Fuerza Bruta
1,25,56,0.007318,Fuerza Bruta
2,25,90,0.016966,Fuerza Bruta
3,25,101,0.017215,Fuerza Bruta
4,25,166,0.019617,Fuerza Bruta
5,25,154,0.024546,Fuerza Bruta
6,25,153,0.038429,Fuerza Bruta
7,25,193,0.04648,Fuerza Bruta
8,25,136,0.084819,Fuerza Bruta
9,25,184,0.235127,Fuerza Bruta
10,25,178,0.314359,Fuerza Bruta
11,25,349,0.82521,Fuerza Bruta
12,25,174,1.36675,Fuerza Bruta
13,25,242,2.80523,Fuerza Bruta
14,25,211,6.09083,Fuerza Bruta
15,25,306,12.6184,Fuerza Bruta
16,25,268,20.4788,Fuerza Bruta
17,25,372,40.6558,Fuerza Bruta
18,25,309,85.6922,Fuerza Bruta
19,25,435,170.113,Fuerza Bruta
20,25,286,347.215,Fuerza Bruta
21,25,331,704.907,Fuerza Bruta
22,25,376,1450,Fuerza Bruta
23,25,341,2977.47,Fuerza Bruta
24,25,307,6073.91,Fuerza Bruta
25,25,357,12383.2,Fuerza Bruta
26,25,230,25299.5,Fuerza Bruta
1,26,39,0.00544,Fuerza Bruta
2,26,46,0.011204,Fuerza Bruta
3,26,99,0.015095,Fuerza Bruta
4,26,211,0.021872,Fuerza Bruta
5,26,122,0.036771,Fuerza Bruta
6,26,126,0.039728,Fuerza Bruta
7,26,250,0.05557,Fuerza Bruta
8,26,238,0.12202,Fuerza Bruta
9,26,113,0.215464,Fuerza Bruta
10,26,227,0.428597,Fuerza Bruta
