n,W,b,Tiempo,Metodo,nodos
58,100,652,442582,MITM
59,100,615,687179,MITM
2,100,159,0.018191,MITM
3,100,94,0.019831,MITM
4,100,90,0.021594,MITM
5,100,189,0.039971,MITM
6,100,171,0.029957,MITM
7,100,166,0.035888,MITM
8,100,198,0.039728,MITM
9,100,223,0.035496,MITM
10,100,287,0.040408,MITM
11,100,236,0.070382,MITM
12,100,285,0.085737,MITM
13,100,186,0.100073,MITM
14,100,321,0.22088,MITM
15,100,427,0.17719,MITM
16,100,297,0.3401,MITM
17,100,226,0.331907,MITM
18,100,367,0.400838,MITM
19,100,238,0.578642,MITM
20,100,475,1.06408,MITM
21,100,264,1.17234,MITM
22,100,359,1.73797,MITM
23,100,343,2.6669,MITM
24,100,356,4.07646,MITM
25,100,262,4.28919,MITM
26,100,363,7.08046,MITM
27,100,333,8.86812,MITM
28,100,279,15.499,MITM
29,100,360,17.9821,MITM
30,100,447,20.4832,MITM
31,100,584,34.6811,MITM
32,100,549,43.765,MITM
33,100,519,65.1813,MITM
34,100,505,91.4443,MITM
35,100,480,132.449,MITM
36,100,430,175.401,MITM
37,100,340,263.85,MITM
38,100,495,353.746,MITM
39,100,497,533.725,MITM
40,100,438,716.081,MITM
41,100,448,1086.77,MITM
42,100,440,1463.04,MITM
43,100,480,2553.18,MITM
44,100,311,3074.31,MITM
45,100,295,4697.05,MITM
46,100,585,6189.25,MITM
47,100,507,9428.36,MITM
48,100,641,12711.8,MITM
49,100,435,19024.1,MITM
50,100,599,25606.3,MITM
51,100,612,39041.6,MITM
52,100,371,52201.6,MITM
53,100,556,78952.4,MITM
54,100,586,106015,MITM
55,100,426,161010,MITM
56,100,620,215756,MITM
57,100,725,327338,MITM
58,100,756,436351,MITM
59,100,511,664337,MITM
60,100,556,907959,MITM
9,50,317,0.083943,MITM,
25,50,330,3.33983,MITM,
29,50,452,15.734,MITM,
23,50,387,1.85668,MITM,
6,50,169,0.024023,MITM,
5,50,118,0.024547,MITM,
26,50,400,6.08162,MITM,
18,50,364,0.312177,MITM,
10,50,184,0.082227,MITM,
19,50,374,0.316919,MITM,
28,50,375,7.44637,MITM,
8,50,187,0.031044,MITM,
17,50,251,0.355921,MITM,
12,50,289,0.122526,MITM,
11,50,281,0.135288,MITM,
24,50,237,1.76941,MITM,
21,50,240,0.767952,MITM,
13,50,249,0.151173,MITM,
15,50,131,0.142519,MITM,
27,50,381,7.95691,MITM,
20,50,271,0.58317,MITM,
22,50,345,1.11336,MITM,
16,50,341,0.167585,MITM,
7,50,171,0.036493,MITM,
14,50,154,0.082101,MITM,
9,50,317,0.078632,MITM,
25,50,330,3.36579,MITM,
29,50,452,12.9355,MITM,
23,50,387,2.12975,MITM,
6,50,169,0.062222,MITM,
5,50,118,0.044118,MITM,
26,50,400,6.26477,MITM,
18,50,364,0.47325,MITM,
10,50,184,0.039556,MITM,
19,50,374,0.633922,MITM,
28,50,375,10.6355,MITM,
8,50,187,0.100707,MITM,
17,50,251,0.326935,MITM,
12,50,289,0.131813,MITM,
11,50,281,0.044086,MITM,
24,50,237,2.28596,MITM,
21,50,240,0.913982,MITM,
13,50,249,0.119491,MITM,
15,50,131,0.096392,MITM,
27,50,381,6.92386,MITM,
20,50,271,0.95229,MITM,
22,50,345,1.2276,MITM,
16,50,341,0.140353,MITM,
7,50,171,0.024553,MITM,
14,50,154,0.073062,MITM,
9,50,317,0.069498,MITM,
25,50,330,3.62811,MITM,
29,50,452,15.2016,MITM,
23,50,387,1.4057,MITM,
6,50,169,0.064352,MITM,
5,50,118,0.031439,MITM,
26,50,400,4.85269,MITM,
18,50,364,0.590965,MITM,
10,50,184,0.084883,MITM,
19,50,374,0.380618,MITM,
28,50,375,10.2956,MITM,
8,50,187,0.032241,MITM,
17,50,251,0.199498,MITM,
12,50,289,0.056252,MITM,
11,50,281,0.071338,MITM,
24,50,237,2.17161,MITM,
21,50,240,1.02048,MITM,
13,50,249,0.185808,MITM,
15,50,131,0.146352,MITM,
27,50,381,8.12797,MITM,
20,50,271,0.648186,MITM,
22,50,345,1.00734,MITM,
16,50,341,0.130417,MITM,
7,50,171,0.030859,MITM,
14,50,154,0.101876,MITM,
9,50,317,0.091468,MITM,
25,50,330,4.41954,MITM,
29,50,452,9.76149,MITM,
23,50,387,1.98139,MITM,
6,50,169,0.033238,MITM,
5,50,118,0.060201,MITM,
26,50,400,4.71218,MITM,
18,50,364,0.436268,MITM,
10,50,184,0.058777,MITM,
19,50,374,0.605135,MITM,
28,50,375,6.91362,MITM,
8,50,187,0.055897,MITM,
17,50,251,0.230758,MITM,
12,50,289,0.108408,MITM,
11,50,281,0.047392,MITM,
24,50,237,2.97563,MITM,
21,50,240,0.823981,MITM,
13,50,249,0.127231,MITM,
15,50,131,0.119984,MITM,
27,50,381,5.8261,MITM,
20,50,271,0.579626,MITM,
22,50,345,1.15801,MITM,
16,50,341,0.233035,MITM,
7,50,171,0.084035,MITM,
14,50,154,0.15004,MITM,
9,50,317,0.048922,MITM,
25,50,330,3.26273,MITM,
29,50,452,12.7246,MITM,
23,50,387,1.14626,MITM,
6,50,169,0.031126,MITM,
5,50,118,0.028336,MITM,
26,50,400,3.13944,MITM,
18,50,364,0.253875,MITM,
10,50,184,0.046932,MITM,
19,50,374,0.314108,MITM,
28,50,375,8.82907,MITM,
8,50,187,0.03742,MITM,
17,50,251,0.241582,MITM,
12,50,289,0.072065,MITM,
11,50,281,0.042633,MITM,
24,50,237,1.99006,MITM,
21,50,240,0.814166,MITM,
13,50,249,0.072297,MITM,
15,50,131,0.104288,MITM,
27,50,381,4.87545,MITM,
20,50,271,0.563417,MITM,
22,50,345,0.780557,MITM,
16,50,341,0.183084,MITM,
7,50,171,0.02697,MITM,
14,50,154,0.0738,MITM,
