n,W,b,Tiempo,Metodo,Nodos
25,100,364,0.082567,Backtracking_fact,2033
26,100,264,0.040091,Backtracking_fact,296
27,100,358,0.098062,Backtracking_fact,2660
28,100,578,0.222164,Backtracking_fact,7894
29,100,275,0.030502,Backtracking_fact,611
30,100,348,0.051745,Backtracking_fact,1160
31,100,468,0.259223,Backtracking_fact,10374
32,100,581,0.281984,Backtracking_fact,14447
33,100,408,0.250154,Backtracking_fact,11447
34,100,315,0.144242,Backtracking_fact,5100
35,100,445,0.319519,Backtracking_fact,9209
36,100,465,0.301543,Backtracking_fact,10905
37,100,585,0.485954,Backtracking_fact,17773
38,100,406,0.163635,Backtracking_fact,4851
39,100,434,0.854264,Backtracking_fact,40150
40,100,512,1.6509,Backtracking_fact,83674
41,100,488,0.26211,Backtracking_fact,9649
42,100,392,0.129924,Backtracking_fact,4180
43,100,598,1.42302,Backtracking_fact,60129
44,100,424,0.559263,Backtracking_fact,24549
45,100,470,0.553168,Backtracking_fact,21295
46,100,712,2.97318,Backtracking_fact,182279
47,100,539,1.97102,Backtracking_fact,90638
48,100,445,0.282836,Backtracking_fact,9208
49,100,508,1.01172,Backtracking_fact,50114
50,100,604,2.01719,Backtracking_fact,82198
51,100,448,0.693434,Backtracking_fact,29997
52,100,722,2.26605,Backtracking_fact,107180
53,100,645,5.3914,Backtracking_fact,246525
54,100,564,1.06957,Backtracking_fact,49298
55,100,348,0.281545,Backtracking_fact,11153
56,100,696,12.0863,Backtracking_fact,602062
57,100,673,5.9105,Backtracking_fact,422918
58,100,573,0.944801,Backtracking_fact,48023
59,100,492,1.48663,Backtracking_fact,84100
60,100,701,12.7972,Backtracking_fact,762246
61,100,475,4.61258,Backtracking_fact,244627
62,100,511,9.07562,Backtracking_fact,520790
63,100,689,6.12961,Backtracking_fact,286710
64,100,855,18.4797,Backtracking_fact,1600189
65,100,770,12.284,Backtracking_fact,908597
66,100,673,5.28525,Backtracking_fact,342224
67,100,508,1.69761,Backtracking_fact,85100
68,100,422,1.58692,Backtracking_fact,81411
69,100,742,8.05903,Backtracking_fact,529335
70,100,836,36.5932,Backtracking_fact,3403868
71,100,664,11.4174,Backtracking_fact,556974
72,100,725,25.7905,Backtracking_fact,2093464
73,100,527,2.13948,Backtracking_fact,149554
74,100,680,3.87075,Backtracking_fact,179257
75,100,782,47.2027,Backtracking_fact,4316985
76,100,609,33.0911,Backtracking_fact,3062143
77,100,755,22.8871,Backtracking_fact,1936787
78,100,645,12.8719,Backtracking_fact,1024267
79,100,611,9.83501,Backtracking_fact,780350
80,100,709,14.5195,Backtracking_fact,1143110
81,100,589,6.74615,Backtracking_fact,459097
82,100,735,17.5706,Backtracking_fact,1040460
83,100,738,17.3562,Backtracking_fact,1036916
84,100,575,25.6261,Backtracking_fact,2116492
85,100,769,210.797,Backtracking_fact,21896017
86,100,744,30.3587,Backtracking_fact,2662970
87,100,828,84.6163,Backtracking_fact,8659200
88,100,594,17.2359,Backtracking_fact,1351240
89,100,713,88.9439,Backtracking_fact,8984045
90,100,845,135.765,Backtracking_fact,13721552
91,100,947,1412.96,Backtracking_fact,145311995
92,100,667,22.9254,Backtracking_fact,2013506
93,100,821,99.8606,Backtracking_fact,9773464
94,100,704,15.0257,Backtracking_fact,890660
95,100,1005,240.999,Backtracking_fact,25625474
96,100,738,273.363,Backtracking_fact,28180448
97,100,956,379.573,Backtracking_fact,40536570
98,100,505,14.8226,Backtracking_fact,1260548
99,100,911,1054.34,Backtracking_fact,113815921
100,100,897,33.0743,Backtracking_fact,2850629
101,100,726,94.9052,Backtracking_fact,9642946
102,100,614,31.93,Backtracking_fact,2876815
103,100,924,216.23,Backtracking_fact,22609925
104,100,788,344.204,Backtracking_fact,35360632
105,100,694,63.8152,Backtracking_fact,6131343
106,100,801,362.827,Backtracking_fact,38604210
107,100,883,197.197,Backtracking_fact,20437207
108,100,907,568.7,Backtracking_fact,61198499
109,100,746,634.891,Backtracking_fact,66992276
110,100,811,104.172,Backtracking_fact,11017866
111,100,903,344.444,Backtracking_fact,36395880
112,100,756,310.347,Backtracking_fact,30889580
113,100,825,861.535,Backtracking_fact,91309548
114,100,808,208.761,Backtracking_fact,21846637
115,100,879,3528.74,Backtracking_fact,375071103
116,100,763,231.727,Backtracking_fact,25003301
117,100,1177,21860.2,Backtracking_fact,1966476154
118,100,960,2199.82,Backtracking_fact,191288002
119,100,668,45.0962,Backtracking_fact,3980179
120,100,653,456.384,Backtracking_fact,39215138
121,100,818,5880.65,Backtracking_fact,528964073
122,100,920,357.057,Backtracking_fact,37048909
123,100,821,924.891,Backtracking_fact,81740227
124,100,990,5206.4,Backtracking_fact,415944965
125,100,1051,9573.24,Backtracking_fact,809783141
126,100,740,208.991,Backtracking_fact,21284524
127,100,736,236.614,Backtracking_fact,25414486
128,100,1143,27092.3,Backtracking_fact,
129,100,824,608.949,Backtracking_fact,61222288
130,100,783,436.174,Backtracking_fact,45123240
131,100,1002,3602.33,Backtracking_fact,371742513
132,100,1053,6522.48,Backtracking_fact,618095288
133,100,931,6466.33,Backtracking_fact,648157864
134,100,998,1691.19,Backtracking_fact,173501394
135,100,992,30972,Backtracking_fact,
136,100,981,1361.04,Backtracking_fact,139097167
137,100,804,974.668,Backtracking_fact,96571046
138,100,781,1422.36,Backtracking_fact,142782569
139,100,1113,36407.3,Backtracking_fact,
140,100,1170,17739.8,Backtracking_fact,1591908686
141,100,1081,5182.62,Backtracking_fact,474738580
142,100,805,4891.79,Backtracking_fact,467549008
143,100,810,442.052,Backtracking_fact,44546272
144,100,830,853.208,Backtracking_fact,73302244
145,100,916,1359.05,Backtracking_fact,116854611
146,100,955,2204.95,Backtracking_fact,195702374
147,100,968,1053.23,Backtracking_fact,101125437
148,100,1260,93740.8,Backtracking_fact,
149,100,1072,50974.9,Backtracking_fact,264068313
150,100,650,45.9598,Backtracking_fact,4352562
151,100,920,24381.7,Backtracking_fact,
152,100,1009,17306.5,Backtracking_fact,1605473680
153,100,1063,6082.93,Backtracking_fact,676214744
154,100,716,563.604,Backtracking_fact,63615367
155,100,852,9054.32,Backtracking_fact,1010812584
156,100,878,10091.1,Backtracking_fact,1134063707
157,100,893,2839.8,Backtracking_fact,315889768
158,100,876,1473.4,Backtracking_fact,163085043
159,100,837,5962.7,Backtracking_fact,660644741
80,100,665,4.06845,Backtracking_fact,289261
81,100,665,16.7512,Backtracking_fact,1225879
82,100,703,26.5124,Backtracking_fact,2385940
83,100,692,36.3729,Backtracking_fact,3508180
84,100,529,1.63125,Backtracking_fact,89162
85,100,762,188.416,Backtracking_fact,18942724
86,100,826,103.622,Backtracking_fact,10400748
87,100,844,34.3015,Backtracking_fact,3169660
88,100,834,627.651,Backtracking_fact,65640782
89,100,596,6.87096,Backtracking_fact,495398
90,100,747,233.401,Backtracking_fact,23509059
92,100,777,656.349,Backtracking_fact,68130861
94,100,683,33.5035,Backtracking_fact,2922084
95,100,545,28.5731,Backtracking_fact,2432047
96,100,661,12.6544,Backtracking_fact,822312
99,100,752,69.016,Backtracking_fact,6960957
101,100,730,65.8795,Backtracking_fact,6758673
103,100,831,341.34,Backtracking_fact,36277308
104,100,889,101.576,Backtracking_fact,10642968
113,100,676,32.6678,Backtracking_fact,2880499
115,100,643,23.5846,Backtracking_fact,2081844
2,100,64,0.014924,Backtracking_fact,6
3,100,67,0.023297,Backtracking_fact,7
4,100,161,0.023679,Backtracking_fact,10
5,100,282,0.011153,Backtracking_fact,63
6,100,217,0.02192,Backtracking_fact,47
7,100,200,0.022101,Backtracking_fact,56
8,100,100,0.021363,Backtracking_fact,32
9,100,377,0.022515,Backtracking_fact,195
10,100,181,0.025873,Backtracking_fact,118
11,100,184,0.024747,Backtracking_fact,61
12,100,220,0.023143,Backtracking_fact,117
13,100,146,0.023238,Backtracking_fact,59
14,100,280,0.029888,Backtracking_fact,205
15,100,236,0.029527,Backtracking_fact,144
16,100,261,0.032419,Backtracking_fact,300
17,100,382,0.03087,Backtracking_fact,342
18,100,325,0.041606,Backtracking_fact,646
19,100,389,0.043944,Backtracking_fact,703
20,100,377,0.049841,Backtracking_fact,1345
21,100,257,0.035386,Backtracking_fact,310
22,100,501,0.064463,Backtracking_fact,3257
23,100,522,0.138566,Backtracking_fact,5893
24,100,585,0.232578,Backtracking_fact,11068
25,100,317,0.168362,Backtracking_fact,5286
26,100,313,0.08563,Backtracking_fact,2157
27,100,429,0.155349,Backtracking_fact,3856
28,100,305,0.043118,Backtracking_fact,493
29,100,392,0.271254,Backtracking_fact,8751
30,100,548,0.635909,Backtracking_fact,24743
31,100,338,0.313476,Backtracking_fact,13443
32,100,502,0.146196,Backtracking_fact,4491
33,100,344,0.122584,Backtracking_fact,3446
34,100,326,0.076313,Backtracking_fact,1629
35,100,560,0.416676,Backtracking_fact,24532
36,100,305,0.282722,Backtracking_fact,9857
37,100,546,1.99386,Backtracking_fact,83980
38,100,528,0.232448,Backtracking_fact,7704
39,100,599,0.215406,Backtracking_fact,15013
40,100,338,0.099779,Backtracking_fact,3585
41,100,332,1.30954,Backtracking_fact,67417
42,100,539,0.382049,Backtracking_fact,15779
43,100,432,0.791804,Backtracking_fact,31292
44,100,546,0.659038,Backtracking_fact,42944
45,100,713,0.861356,Backtracking_fact,47997
46,100,490,0.633975,Backtracking_fact,28419
47,100,346,0.310554,Backtracking_fact,12934
48,100,624,3.49477,Backtracking_fact,143563
49,100,462,1.50913,Backtracking_fact,61321
50,100,339,0.144541,Backtracking_fact,11339
51,100,588,1.49846,Backtracking_fact,70533
52,100,341,1.22507,Backtracking_fact,45530
53,100,652,27.9937,Backtracking_fact,2230264
54,100,846,18.6829,Backtracking_fact,1267954
55,100,696,4.53014,Backtracking_fact,199577
56,100,490,2.11311,Backtracking_fact,98080
57,100,408,0.278737,Backtracking_fact,12499
58,100,521,1.62093,Backtracking_fact,78904
59,100,579,10.0487,Backtracking_fact,629940
60,100,668,2.09624,Backtracking_fact,111375
61,100,431,10.4299,Backtracking_fact,702907
62,100,546,0.791263,Backtracking_fact,64636
63,100,747,8.57417,Backtracking_fact,446870
64,100,660,12.6601,Backtracking_fact,630059
65,100,439,1.2899,Backtracking_fact,62709
66,100,746,7.1043,Backtracking_fact,453628
67,100,545,0.230227,Backtracking_fact,12080
68,100,478,1.00938,Backtracking_fact,47904
69,100,672,8.6638,Backtracking_fact,431121
70,100,721,12.4148,Backtracking_fact,866464
71,100,514,1.44511,Backtracking_fact,88810
72,100,668,33.854,Backtracking_fact,2811506
73,100,731,20.0377,Backtracking_fact,1340944
74,100,642,9.97786,Backtracking_fact,761007
75,100,721,10.0163,Backtracking_fact,766474
76,100,548,3.03641,Backtracking_fact,145603
77,100,628,21.8456,Backtracking_fact,1753570
78,100,639,7.34615,Backtracking_fact,405629
79,100,586,8.26851,Backtracking_fact,424292
80,100,666,35.2583,Backtracking_fact,3319892
81,100,704,16.9633,Backtracking_fact,1462564
82,100,568,10.3066,Backtracking_fact,682715
83,100,717,42.1351,Backtracking_fact,4126085
84,100,729,219.691,Backtracking_fact,22816778
85,100,802,125.653,Backtracking_fact,12828824
86,100,569,6.5477,Backtracking_fact,439300
87,100,517,6.67581,Backtracking_fact,296411
88,100,1015,185.745,Backtracking_fact,17835246
89,100,793,60.5446,Backtracking_fact,5917521
90,100,833,1359.17,Backtracking_fact,143927013
91,100,656,64.6844,Backtracking_fact,6683794
92,100,599,9.61293,Backtracking_fact,468449
93,100,684,15.4761,Backtracking_fact,951815
94,100,672,6.79687,Backtracking_fact,470059
95,100,1028,1376.31,Backtracking_fact,145687769
96,100,568,15.4024,Backtracking_fact,1298352
97,100,806,34.5593,Backtracking_fact,2924278
98,100,721,155.808,Backtracking_fact,16054307
100,100,821,113.818,Backtracking_fact,11707733
101,100,915,1618.16,Backtracking_fact,170175059
102,100,796,741.098,Backtracking_fact,79015132
103,100,844,94.0401,Backtracking_fact,9965157
104,100,667,52.6513,Backtracking_fact,5234176
105,100,793,151.243,Backtracking_fact,16103607
106,100,809,206.825,Backtracking_fact,21866368
107,100,719,54.4016,Backtracking_fact,5218946
108,100,778,136.303,Backtracking_fact,14444829
109,100,840,323.666,Backtracking_fact,35327438
110,100,973,660.628,Backtracking_fact,71442077
111,100,769,52.0521,Backtracking_fact,5266661
112,100,751,111.95,Backtracking_fact,11460961
113,100,902,861.652,Backtracking_fact,93958691
114,100,911,550.012,Backtracking_fact,59321782
115,100,756,203.286,Backtracking_fact,21428943
116,100,789,1516.25,Backtracking_fact,161094074
117,100,748,981.649,Backtracking_fact,105511038
118,100,906,359.095,Backtracking_fact,39290801
119,100,974,856.207,Backtracking_fact,90512379
120,100,865,296.392,Backtracking_fact,31464614
121,100,773,371.493,Backtracking_fact,40058039
122,100,961,585.369,Backtracking_fact,63824044
123,100,847,180.465,Backtracking_fact,18903129
124,100,787,374.705,Backtracking_fact,41074836
125,100,678,416.332,Backtracking_fact,44639207
126,100,888,1308.7,Backtracking_fact,138991696
127,100,942,2413.22,Backtracking_fact,253655163
128,100,777,251.71,Backtracking_fact,27775981
129,100,854,460.974,Backtracking_fact,50617241
130,100,1083,7117.97,Backtracking_fact,785069364
131,100,784,273.803,Backtracking_fact,30653378
132,100,632,74.7796,Backtracking_fact,7633659
133,100,985,20254.5,Backtracking_fact,
134,100,792,535.033,Backtracking_fact,58105700
135,100,1129,3981.81,Backtracking_fact,436599636
137,100,882,604.858,Backtracking_fact,65923791
138,100,913,9535.37,Backtracking_fact,1055791507
139,100,986,5604.65,Backtracking_fact,608313302
140,100,937,1236.43,Backtracking_fact,136457138
141,100,876,11306.5,Backtracking_fact,1272002342
143,100,834,7463.71,Backtracking_fact,807676674
145,100,825,8688.25,Backtracking_fact,963506833
148,100,907,561.095,Backtracking_fact,60043980
149,100,728,209.521,Backtracking_fact,23168042
153,100,861,2145.3,Backtracking_fact,242280394
